,Filename,Filename_acid,Filename_base,STDBWDistance,BWDistance,Distance3,Energy3,Distance4,Energy4,Distance5,Energy5,Distance6,Energy6,Fraction_vsburied_volume_acid,Fraction_vsburied_volume_base,Fraction_sburied_volume_acid,Fraction_sburied_volume_base,Fraction_mburied_volume_acid,Fraction_mburied_volume_base,Fraction_lburied_volume_acid,Fraction_lburied_volume_base,Frustrated
162,14_45_opt.xyz,14_opt.xyz,45_opt.xyz,0.23556056575710202,1.5818766514214615,1.5820031470595175,-84.36863710512,1.582050933485626,-84.3681796017,1.5816176255942438,-84.36862640542,3.7299372143386975,-84.33762343034,0.9567084194214877,0.8002324380165289,0.8952500325563224,0.6622444328688631,0.8181428784266984,0.5275160160905841,0.7261286339918003,0.4066110696980991,0
163,14_46_opt.xyz,14_opt.xyz,46_opt.xyz,0.5298089707104314,1.6121598170083757,1.6122603922796654,-91.46652839874,1.6117534147418402,-91.46430310241,3.60645881198812,-91.43094012688,4.505872328242584,-91.43401343596,0.9567084194214877,0.8171487603305785,0.8952500325563224,0.7032165646568563,0.8181428784266984,0.6002402413587604,0.7261286339918003,0.5074310473350727,0
164,14_47_opt.xyz,14_opt.xyz,47_opt.xyz,0.22804111992070758,1.579901972608343,1.5801368039995445,-78.35429999567,1.5797954202276787,-78.35430119258,1.5797732593105775,-78.3542938862,3.396176614859281,-78.32523828533,0.9567084194214877,0.8082063533057852,0.8952500325563224,0.6690975387420237,0.8181428784266984,0.5354402562574494,0.7261286339918003,0.41598723443906077,0
165,14_48_opt.xyz,14_opt.xyz,48_opt.xyz,0.22841249738497366,1.582322302532241,1.5824175026117242,-78.5301090016,1.5819729554358974,-78.53013315394,1.5825776951637107,-78.53013414631,3.344177112468796,-78.50147306957,0.9567084194214877,0.8087874483471075,0.8952500325563224,0.6698300559968746,0.8181428784266984,0.5362131257449344,0.7261286339918003,0.4166802553112188,0
166,14_49_opt.xyz,14_opt.xyz,49_opt.xyz,0.2309262772689936,1.5843302841818683,1.5843390006877789,-81.54419209579,1.584730252255516,-81.54418358078,3.343688437742722,-81.50998364783,1.5838554042419586,-81.54394453714,0.9567084194214877,0.8062693698347108,0.8952500325563224,0.6669813777835656,0.8181428784266984,0.5337269070321812,0.7261286339918003,0.4148574357062989,0
167,14_50_opt.xyz,14_opt.xyz,50_opt.xyz,0.2257421764604215,1.5639473760608236,1.5637586622139523,-74.56563332544,1.5638002092600651,-74.56564729651,1.564283218839637,-74.56563959095,3.2370674215200106,-74.53556987855,0.9567084194214877,0.80494576446281,0.8952500325563224,0.6664930329469984,0.8181428784266984,0.5326001936829559,0.7261286339918003,0.41148551062243754,0
168,14_51_opt.xyz,14_opt.xyz,51_opt.xyz,0.012639348554765983,1.5722244607253477,1.5728430057859064,-74.57179226163,1.5718426740344291,-74.57170281252,1.5712744306813633,-74.57166007713,1.572885213828508,-74.57168259074,0.9567084194214877,0.8045260847107438,0.8952500325563224,0.6648814949863263,0.8181428784266984,0.5304678188319428,0.7261286339918003,0.40882990122996643,0
169,15_1_opt.xyz,15_opt.xyz,1_opt.xyz,0.0035657171455067953,1.6280387169700696,1.6276455893851085,-89.90544125385,1.6286978064271964,-89.90543203431,1.6282409493787355,-89.90540640039,1.627578658236957,-89.90544111015,0.9611634814049587,0.0,0.9244204974606068,0.0,0.8877756257449344,0.0,0.8314445117405889,0.0,0
170,15_22_opt.xyz,15_opt.xyz,22_opt.xyz,0.21949470408570193,1.7379051883382137,1.7081530750233878,-111.44586974457,1.7082808562589398,-111.44585477796,1.6997255126992743,-111.44594960191,4.209811219954901,-111.44074600647,0.9611634814049587,0.9208096590909091,0.9244204974606068,0.8531872639666623,0.8877756257449344,0.7201560637663885,0.8314445117405889,0.568358647036899,0
171,15_23_opt.xyz,15_opt.xyz,23_opt.xyz,0.32534350595480205,2.610470737916909,1.688602979489206,-120.94425005691,1.6965095214276211,-120.94235721814,3.2523653353013966,-120.94331893791,3.638693916064864,-120.94393292048,0.9611634814049587,0.9473463326446281,0.9244204974606068,0.9021356947519208,0.8877756257449344,0.7865576579261025,0.8314445117405889,0.6528780749161387,1
172,15_24_opt.xyz,15_opt.xyz,24_opt.xyz,1.8966640400533186,4.719489024166136,1.692938049882887,-130.43937579989,1.6991694064532723,-130.42268305117,3.964482840642628,-130.44275248687,4.7941737725684765,-130.4470658027,0.9611634814049587,0.9499612603305785,0.9244204974606068,0.918511524938143,0.8877756257449344,0.841030989272944,0.8314445117405889,0.7388767238166232,1
173,15_25_opt.xyz,15_opt.xyz,25_opt.xyz,0.4259573430520392,1.750199494057083,1.698781134042353,-99.37170119386,1.7488881780680614,-99.37741837768,1.7529367752765728,-99.37739657595,3.085799928075295,-99.36054727081,0.9611634814049587,0.9236505681818182,0.9244204974606068,0.8233331162911838,0.8877756257449344,0.652096990464839,0.8314445117405889,0.4512497670518077,0
174,15_26_opt.xyz,15_opt.xyz,26_opt.xyz,0.5369171375072276,3.0576614986615134,1.81527813119963,-108.85057476685,1.8135902830678767,-108.85058319894,3.911291611792296,-108.85166345935,4.372426692151702,-108.84978853694,0.9611634814049587,0.9578060433884298,0.9244204974606068,0.9019891913009507,0.8877756257449344,0.7822184147794994,0.8314445117405889,0.6264326313827805,1
175,15_27_opt.xyz,15_opt.xyz,27_opt.xyz,1.142052867717352,5.0206990916009735,5.569691875179203,-118.34093076605,5.07127802466136,-118.33818648945,4.901710194191715,-118.34407887189,5.113920069588055,-118.34279272123,0.9611634814049587,0.9805010330578512,0.9244204974606068,0.9515887485349654,0.8877756257449344,0.884423420738975,0.8314445117405889,0.7786235091315692,1
176,15_28_opt.xyz,15_opt.xyz,28_opt.xyz,1.441904175140674,5.046392709151713,5.017379949704647,-127.79352351514,5.007456666273993,-127.79085961816,4.870966699980208,-127.78074511996,5.270181501086706,-127.79062880535,0.9611634814049587,0.9816632231404959,0.9244204974606068,0.9653275166037244,0.8877756257449344,0.9400048420738975,0.8314445117405889,0.8882256336190831,1
177,15_29_opt.xyz,15_opt.xyz,29_opt.xyz,0.28653639902497885,1.6329866915141682,1.633750308399733,-104.71490006145,1.632811296165375,-104.71489772543,1.63149750706088,-104.7134698606,1.6432199676886872,-104.70483685328,0.9611634814049587,0.7634297520661157,0.9244204974606068,0.6488312280244823,0.8877756257449344,0.5380661501787842,0.8314445117405889,0.42819954342154304,0
178,15_30_opt.xyz,15_opt.xyz,30_opt.xyz,0.0038539787585027655,1.624925214603006,1.6250498753830298,-104.97933612678,1.6246800198388252,-104.97933515971,1.625329563026919,-104.9793028279,1.6246447256421692,-104.97930811584,0.9611634814049587,0.7592652376033058,0.9244204974606068,0.646747623388462,0.8877756257449344,0.534388036352801,0.8314445117405889,0.4230979780096906,0
179,15_31_opt.xyz,15_opt.xyz,31_opt.xyz,0.9459545111108535,3.95957697701935,1.7261379197156483,-117.33687203,1.7459858953001866,-117.32900637101,3.9836344293030095,-117.34038315763,4.181948367098365,-117.34039737879,0.9611634814049587,0.84349173553719,0.9244204974606068,0.7933975778096106,0.8877756257449344,0.7422619934445769,0.8314445117405889,0.6778734159522922,1
180,15_32_opt.xyz,15_opt.xyz,32_opt.xyz,0.6504890883126939,1.6303829889656627,1.6419618590528915,-101.54355935236,1.6407003933164088,-101.54354806342,1.6296316359218823,-101.54944733018,1.646873108590242,-101.54248591886,0.9611634814049587,0.7483212809917356,0.9244204974606068,0.6289393150149759,0.8877756257449344,0.5143865464839095,0.8314445117405889,0.40057771151695865,0
181,15_33_opt.xyz,15_opt.xyz,33_opt.xyz,0.2583803706398791,1.6963704140301894,1.695564092470907,-114.19551332135,1.699245108981334,-114.19488454455,1.694297641986472,-114.19550757586,3.9331915131560535,-114.1831136343,0.9611634814049587,0.7910640495867769,0.9244204974606068,0.738409949212137,0.8877756257449344,0.688859505363528,0.8314445117405889,0.6273877189713007,0
182,15_34_opt.xyz,15_opt.xyz,34_opt.xyz,0.28640440693979435,1.6364670836811435,1.6363621281418494,-105.60274150518,1.6371706986920924,-105.60258177285,1.634978618390439,-105.5998398611,1.6348346305468535,-105.59999099971,0.9611634814049587,0.7600723140495868,0.9244204974606068,0.6443221773668446,0.8877756257449344,0.5327119338498212,0.8314445117405889,0.42165369921729406,0
183,15_35_opt.xyz,15_opt.xyz,35_opt.xyz,0.7435652018799727,1.7460279562605034,1.7465421595653934,-110.27843945347,1.7566185626486894,-110.26404511911,1.703844703066672,-110.27148871153,3.1784855023394134,-110.26082435952,0.9611634814049587,0.9129325929752066,0.9244204974606068,0.8239842427399401,0.8877756257449344,0.7018772348033373,0.8314445117405889,0.5628028326500186,0
184,15_36_opt.xyz,15_opt.xyz,36_opt.xyz,0.2286668411406004,1.5842422933013502,1.5842401228378151,-101.62875632473,1.584356745124148,-101.62875999834,1.5841295876239447,-101.62875405834,3.4934476611547707,-101.58541410073,0.9611634814049587,0.8081095041322314,0.9244204974606068,0.6688370881625212,0.8877756257449344,0.5351329707985697,0.8314445117405889,0.4155271617592248,0
185,15_37_opt.xyz,15_opt.xyz,37_opt.xyz,0.2333402645050479,1.6164278746128757,1.6159601469730491,-107.95916846346,1.6170398034032656,-107.95913916124,1.6162942365223765,-107.95916489093,4.0399927144420245,-107.93375014389,0.9611634814049587,0.8265754132231405,0.9244204974606068,0.7221969006381039,0.8877756257449344,0.6278214392133492,0.8314445117405889,0.5403058609765188,0
186,15_38_opt.xyz,15_opt.xyz,38_opt.xyz,0.07888516660543232,1.649110814950003,1.6500453576053058,-104.78660741392,1.6498750158279174,-104.78660675273,1.650137898359631,-104.78661262831,1.6472923555355474,-104.78725425753,0.9611634814049587,0.5076510847107438,0.9244204974606068,0.4188208100013023,0.8877756257449344,0.3503054231227652,0.8314445117405889,0.2930371785314946,0
187,15_39_opt.xyz,15_opt.xyz,39_opt.xyz,0.5010513407028412,2.365502142817195,1.780136267159803,-111.08549771521,1.7507248874048724,-111.07837799812,3.891097901279029,-111.08158993856,4.089348158733116,-111.08339607983,0.9611634814049587,0.9617768595041323,0.9244204974606068,0.8692049746060685,0.8877756257449344,0.7265811233611442,0.8314445117405889,0.5561638091688409,1
188,15_40_opt.xyz,15_opt.xyz,40_opt.xyz,0.28697323684376697,1.94318715903111,1.710485701196918,-114.52487231401,1.7127005075396178,-114.52473888985,4.116240452336124,-114.51965570182,3.5406011404707387,-114.52250825486,0.9611634814049587,0.9486699380165289,0.9244204974606068,0.8623844250553457,0.8877756257449344,0.7227912693682956,0.8314445117405889,0.5540847465523667,0
189,15_41_opt.xyz,15_opt.xyz,41_opt.xyz,0.0077492957295942294,1.5776444864562893,1.57730816771907,-111.41159536414,1.5773264173561097,-111.4116763767,1.5786735547577948,-111.41160524487,1.5772863314758778,-111.41162331979,0.9611634814049587,0.8039449896694215,0.9244204974606068,0.6648001041802318,0.8877756257449344,0.5318459475566151,0.8314445117405889,0.41318603242638835,0
190,15_42_opt.xyz,15_opt.xyz,42_opt.xyz,1.0155075202111972,3.6119420657319194,1.663171270495027,-143.36920149948,1.644366555166613,-143.37073590184,4.564203103059479,-143.36875284034,4.782744150398504,-143.37190430735,0.9611634814049587,0.8719331095041323,0.9244204974606068,0.8435831488475062,0.8877756257449344,0.8139991805721096,0.8314445117405889,0.7666499720462169,1
191,15_43_opt.xyz,15_opt.xyz,43_opt.xyz,2.2315542553482226,5.154531374757175,1.6558186962249772,-150.84027958706,1.66326142302009,-150.8345389031,1.6664755283747616,-150.83945514453,5.156075721146772,-150.85336130146,0.9611634814049587,0.8839424070247934,0.9244204974606068,0.8520315145201198,0.8877756257449344,0.8206942789034565,0.8314445117405889,0.7763813827804696,1
192,15_44_opt.xyz,15_opt.xyz,44_opt.xyz,0.2549926410667504,1.6963276605921453,1.698787551695885,-110.0144364988,1.6948449793017295,-110.01496686951,1.695915399520579,-110.014961462,3.4522237791637345,-109.99981065627,0.9611634814049587,0.9160963326446281,0.9244204974606068,0.8270770933715328,0.8877756257449344,0.7051083879618594,0.8314445117405889,0.5662621133060007,0
193,15_45_opt.xyz,15_opt.xyz,45_opt.xyz,0.22866938785196733,1.5800526039669789,1.579154601433047,-111.69276566762,1.579422289689737,-111.69277989184,1.5817063860992164,-111.69264581758,3.8776917776030895,-111.64742852779,0.9611634814049587,0.8002324380165289,0.9244204974606068,0.6622444328688631,0.8877756257449344,0.5275160160905841,0.8314445117405889,0.4066110696980991,0
194,15_46_opt.xyz,15_opt.xyz,46_opt.xyz,0.47436925717078415,1.5920649542690914,1.5962094835687204,-118.7941952829,1.5875945243972809,-118.78983931778,1.5907819603532425,-118.79594809532,4.294884374224319,-118.74317085408,0.9611634814049587,0.8171487603305785,0.9244204974606068,0.7032165646568563,0.8877756257449344,0.6002402413587604,0.8314445117405889,0.5074310473350727,0
195,15_47_opt.xyz,15_opt.xyz,47_opt.xyz,0.22893109664771932,1.5859941398223791,1.5858549861524982,-105.67777244109,1.5864887270945038,-105.67779224206,1.5856350245215465,-105.67778350646,3.760359465472337,-105.64101737304,0.9611634814049587,0.8082063533057852,0.9244204974606068,0.6690975387420237,0.8877756257449344,0.5354402562574494,0.8314445117405889,0.41598723443906077,0
196,15_48_opt.xyz,15_opt.xyz,48_opt.xyz,0.22929223807367544,1.5884083005247382,1.5883723391868505,-105.85414173704,1.5879234675072893,-105.85411623708,1.5889221181942343,-105.85413950286,3.6482455925374686,-105.81771640085,0.9611634814049587,0.8087874483471075,0.9244204974606068,0.6698300559968746,0.8877756257449344,0.5362131257449344,0.8314445117405889,0.4166802553112188,0
197,15_49_opt.xyz,15_opt.xyz,49_opt.xyz,0.043320461054544096,1.584257739391458,1.5836386167718537,-108.86815683566,1.5840147272612988,-108.86816133688,1.5873684221505189,-108.86772129002,1.582751208429749,-108.86815411918,0.9611634814049587,0.8062693698347108,0.9244204974606068,0.6669813777835656,0.8877756257449344,0.5337269070321812,0.8314445117405889,0.4148574357062989,0
198,15_50_opt.xyz,15_opt.xyz,50_opt.xyz,0.0019298476537919478,1.579656399015838,1.5797640629897214,-101.88863081873,1.5796629089636405,-101.88862235644,1.5790772716204289,-101.88861061859,1.5801154344555417,-101.88862615282,0.9611634814049587,0.80494576446281,0.9244204974606068,0.6664930329469984,0.8877756257449344,0.5326001936829559,0.8314445117405889,0.41148551062243754,0
199,15_51_opt.xyz,15_opt.xyz,51_opt.xyz,0.013271553136609677,1.5863423588382677,1.5861422113775434,-101.89505446234,1.5851653986020902,-101.89510430168,1.5863197720091136,-101.8950377157,1.587874170704298,-101.89495247384,0.9611634814049587,0.8045260847107438,0.9244204974606068,0.6648814949863263,0.8877756257449344,0.5304678188319428,0.8314445117405889,0.40882990122996643,0
200,15_8_opt.xyz,15_opt.xyz,8_opt.xyz,0.11241307112347593,4.440067981167571,4.445861904809382,-134.53942482174,4.446476904826541,-134.53942910738,4.439267645229762,-134.5394334164,4.425515046347384,-134.53903785408,0.9611634814049587,0.9743995351239669,0.9244204974606068,0.9228089594999349,0.8877756257449344,0.8469904648390941,0.8314445117405889,0.7497845229221021,1
201,16_1_opt.xyz,16_opt.xyz,1_opt.xyz,0.05242477485088474,1.6399234163919376,1.6450927342940014,-99.38502265981,1.6360076859373442,-99.38488479756,1.6409098358614091,-99.38541245354,1.6371608613352415,-99.38506552017,0.9621642561983471,0.0,0.906205235056648,0.0,0.8290654797377831,0.0,0.7334490309355199,0.0,0
202,16_22_opt.xyz,16_opt.xyz,22_opt.xyz,0.36219583070077394,1.6623389026186641,1.661492957681765,-120.94601703339,1.6598275216263652,-120.94614961992,1.6751715652142596,-120.94297379978,3.7179049156185298,-120.9346818701,0.9621642561983471,0.9208096590909091,0.906205235056648,0.8531872639666623,0.8290654797377831,0.7201560637663885,0.7334490309355199,0.568358647036899,0
203,16_23_opt.xyz,16_opt.xyz,23_opt.xyz,0.40000072726822306,1.6783166549441995,1.682650819819695,-130.44971499038,1.6765597687358278,-130.44793472234,1.6721653135802907,-130.45100113118,3.240618362894456,-130.44166960745,0.9621642561983471,0.9473463326446281,0.906205235056648,0.9021356947519208,0.8290654797377831,0.7865576579261025,0.7334490309355199,0.6528780749161387,0
204,16_24_opt.xyz,16_opt.xyz,24_opt.xyz,0.4023421008347753,1.7217774248770172,1.6942004726826023,-139.9519004415,1.6914167829186453,-139.95209577494,3.2037505948808738,-139.94667271822,4.453747711067783,-139.94218722124,0.9621642561983471,0.9499612603305785,0.906205235056648,0.918511524938143,0.8290654797377831,0.841030989272944,0.7334490309355199,0.7388767238166232,0
205,16_25_opt.xyz,16_opt.xyz,25_opt.xyz,0.05620443548810452,1.731096352041092,1.730057692269523,-108.87517999094,1.729744570010332,-108.87508417635,1.729436596928822,-108.8751570869,1.736696062567319,-108.87462286927,0.9621642561983471,0.9236505681818182,0.906205235056648,0.8233331162911838,0.8290654797377831,0.652096990464839,0.7334490309355199,0.4512497670518077,0
206,16_26_opt.xyz,16_opt.xyz,26_opt.xyz,0.28893014357192737,1.7884432892623014,1.7464946863019528,-118.35024251765,1.7478085235079015,-118.35175592265,1.765504930527704,-118.35104326447,4.023903241734453,-118.34627061623,0.9621642561983471,0.9578060433884298,0.906205235056648,0.9019891913009507,0.8290654797377831,0.7822184147794994,0.7334490309355199,0.6264326313827805,0
207,16_28_opt.xyz,16_opt.xyz,28_opt.xyz,0.6883319152207292,4.60131365142264,4.647146165688631,-137.28952193911,4.579515065615188,-137.28949430645,4.520557094634412,-137.28255156221,4.584386791866094,-137.29003739163,0.9621642561983471,0.9816632231404959,0.906205235056648,0.9653275166037244,0.8290654797377831,0.9400048420738975,0.7334490309355199,0.8882256336190831,1
208,16_29_opt.xyz,16_opt.xyz,29_opt.xyz,0.4100149171834764,1.6397699179665977,1.6397466121515676,-114.2020379112,1.6397443999059862,-114.20215703805,1.6802108600223935,-114.19025462842,1.6815961484178383,-114.1902683104,0.9621642561983471,0.7634297520661157,0.906205235056648,0.6488312280244823,0.8290654797377831,0.5380661501787842,0.7334490309355199,0.42819954342154304,0
209,16_30_opt.xyz,16_opt.xyz,30_opt.xyz,0.625754420098879,1.6386265405240574,1.6362481521836834,-114.45703776056,1.658280635367659,-114.45192655761,1.66801826203029,-114.45128164614,1.6666418454474174,-114.45135020641,0.9621642561983471,0.7592652376033058,0.906205235056648,0.646747623388462,0.8290654797377831,0.534388036352801,0.7334490309355199,0.4230979780096906,0
210,16_31_opt.xyz,16_opt.xyz,31_opt.xyz,0.24418023851138845,1.7289679704644285,1.7240854560579502,-126.84042425611,1.7217382415047455,-126.84041311193,1.723322253695422,-126.84048225643,4.4595401684740645,-126.83241397225,0.9621642561983471,0.84349173553719,0.906205235056648,0.7933975778096106,0.8290654797377831,0.7422619934445769,0.7334490309355199,0.6778734159522922,0
211,16_32_opt.xyz,16_opt.xyz,32_opt.xyz,0.5246886325842246,1.6294217682363088,1.645467225919271,-111.03505196578,1.6267776113777217,-111.03988226261,1.6549474526074903,-111.03289783497,1.6377271127587063,-111.03720809607,0.9621642561983471,0.7483212809917356,0.906205235056648,0.6289393150149759,0.8290654797377831,0.5143865464839095,0.7334490309355199,0.40057771151695865,0
212,16_33_opt.xyz,16_opt.xyz,33_opt.xyz,0.4215554875375318,1.6862793366013071,1.6853096886039354,-123.69430979253,1.6868950124846975,-123.69436552607,3.4725995486076617,-123.67996078798,4.308313143891164,-123.67828397016,0.9621642561983471,0.7910640495867769,0.906205235056648,0.738409949212137,0.8290654797377831,0.688859505363528,0.7334490309355199,0.6273877189713007,0
213,16_34_opt.xyz,16_opt.xyz,34_opt.xyz,0.3584331744914115,1.6601813928566362,1.6465532062286954,-115.086906705,1.6465818012224749,-115.08692811974,1.661003052585292,-115.0911109977,1.661406989346875,-115.09099274082,0.9621642561983471,0.7600723140495868,0.906205235056648,0.6443221773668446,0.8290654797377831,0.5327119338498212,0.7334490309355199,0.42165369921729406,0
214,16_35_opt.xyz,16_opt.xyz,35_opt.xyz,0.12285330169494048,1.713902818172217,1.7301373304586845,-119.776151982,1.723351757747524,-119.7754408981,1.6948110614210046,-119.77519586859,1.6917701354351535,-119.77515024282,0.9621642561983471,0.9129325929752066,0.906205235056648,0.8239842427399401,0.8290654797377831,0.7018772348033373,0.7334490309355199,0.5628028326500186,0
215,16_36_opt.xyz,16_opt.xyz,36_opt.xyz,0.00869373561217626,1.578837830993469,1.5785566613455848,-111.12013498672,1.5785503150363287,-111.1202327806,1.5796772405618458,-111.1201745681,1.5785739666113023,-111.12019294466,0.9621642561983471,0.8081095041322314,0.906205235056648,0.6688370881625212,0.8290654797377831,0.5351329707985697,0.7334490309355199,0.4155271617592248,0
216,16_37_opt.xyz,16_opt.xyz,37_opt.xyz,0.4027678568831213,1.6101626691693578,1.610382313031622,-117.45405759122,1.609915511832899,-117.4539811507,3.856447534857652,-117.43515962351,3.8607381776444014,-117.42564594718,0.9621642561983471,0.8265754132231405,0.906205235056648,0.7221969006381039,0.8290654797377831,0.6278214392133492,0.7334490309355199,0.5403058609765188,0
217,16_38_opt.xyz,16_opt.xyz,38_opt.xyz,0.305641661021199,1.671685602950704,1.663801880270273,-114.27355743457,1.6766089319164048,-114.2723318566,1.6837804329093105,-114.27233085353,3.220086645545558,-114.24842376941,0.9621642561983471,0.5076510847107438,0.906205235056648,0.4188208100013023,0.8290654797377831,0.3503054231227652,0.7334490309355199,0.2930371785314946,0
218,16_39_opt.xyz,16_opt.xyz,39_opt.xyz,0.012589754361280498,1.7174891790539102,1.7178972611162888,-120.58870197432,1.717838277042396,-120.58872161494,1.7181778114403616,-120.58876393087,1.7159490620899955,-120.58863576592,0.9621642561983471,0.9617768595041323,0.906205235056648,0.8692049746060685,0.8290654797377831,0.7265811233611442,0.7334490309355199,0.5561638091688409,0
219,16_40_opt.xyz,16_opt.xyz,40_opt.xyz,0.2686168546991665,1.7113272181436034,1.7243419789078929,-124.02564826209,1.7093068752760838,-124.02890484721,1.7191648109325215,-124.02828523369,1.6958494353767497,-124.02709734806,0.9621642561983471,0.9486699380165289,0.906205235056648,0.8623844250553457,0.8290654797377831,0.7227912693682956,0.7334490309355199,0.5540847465523667,0
220,16_41_opt.xyz,16_opt.xyz,41_opt.xyz,0.23071391173694736,1.5790058639817053,1.5798130176610934,-120.90388859101,1.5776851373555674,-120.90358360959,3.7583687152126335,-120.85637572002,1.5793088801108304,-120.90378265958,0.9621642561983471,0.8039449896694215,0.906205235056648,0.6648001041802318,0.8290654797377831,0.5318459475566151,0.7334490309355199,0.41318603242638835,0
221,16_44_opt.xyz,16_opt.xyz,44_opt.xyz,0.2583933760021906,1.7062289771545565,1.6915304078225553,-119.51774634387,1.7093090237946715,-119.51863656952,1.71324627353434,-119.51925147649,1.6774705223225774,-119.51584669734,0.9621642561983471,0.9160963326446281,0.906205235056648,0.8270770933715328,0.8290654797377831,0.7051083879618594,0.7334490309355199,0.5662621133060007,0
222,16_45_opt.xyz,16_opt.xyz,45_opt.xyz,0.22876138739323984,1.5801801474172796,1.5800495989344134,-121.18417329088,1.5798636744459291,-121.18413075518,1.5805915257969658,-121.18427571226,3.18359614504601,-121.14674833531,0.9621642561983471,0.8002324380165289,0.906205235056648,0.6622444328688631,0.8290654797377831,0.5275160160905841,0.7334490309355199,0.4066110696980991,0
223,16_46_opt.xyz,16_opt.xyz,46_opt.xyz,0.4227293909349406,1.5992452877350392,1.6052200049278325,-128.27297223543,1.5994997639192212,-128.28207332084,1.5987867294469114,-128.28125412556,3.4070307004740075,-128.24533143548,0.9621642561983471,0.8171487603305785,0.906205235056648,0.7032165646568563,0.8290654797377831,0.6002402413587604,0.7334490309355199,0.5074310473350727,0
224,16_47_opt.xyz,16_opt.xyz,47_opt.xyz,0.23134467471440362,1.5799841913042334,1.579629895104556,-115.16878035813,1.5796015632284313,-115.16880140634,1.580602874500762,-115.16907002849,3.328354047062734,-115.13376804909,0.9621642561983471,0.8082063533057852,0.906205235056648,0.6690975387420237,0.8290654797377831,0.5354402562574494,0.7334490309355199,0.41598723443906077,0
225,16_48_opt.xyz,16_opt.xyz,48_opt.xyz,0.23063229740827929,1.5818982839248856,1.5817966448795244,-115.34449042539,1.5822118949451918,-115.34449929646,1.5817144307747837,-115.34473033357,3.2914619936325376,-115.30985192988,0.9621642561983471,0.8087874483471075,0.906205235056648,0.6698300559968746,0.8290654797377831,0.5362131257449344,0.7334490309355199,0.4166802553112188,0
226,16_49_opt.xyz,16_opt.xyz,49_opt.xyz,0.22869151434428586,1.5825611917253006,1.5821720774604735,-118.35944855226,1.5827541256347837,-118.35937641519,1.5827776913772251,-118.35935938928,3.6360371356859433,-118.32158169464,0.9621642561983471,0.8062693698347108,0.906205235056648,0.6669813777835656,0.8290654797377831,0.5337269070321812,0.7334490309355199,0.4148574357062989,0
227,16_51_opt.xyz,16_opt.xyz,51_opt.xyz,0.2311019398599975,1.5729673292764808,1.5739330735058144,-111.38601976839,1.5725222371885217,-111.38637346319,1.7929071198287538,-111.31182868694,1.5726299129372467,-111.38633043867,0.9621642561983471,0.8045260847107438,0.906205235056648,0.6648814949863263,0.8290654797377831,0.5304678188319428,0.7334490309355199,0.40882990122996643,0
228,16_8_opt.xyz,16_opt.xyz,8_opt.xyz,1.3977889813012032,4.049411151211414,1.9266942377185392,-144.0175370202,1.9883713435363883,-144.01769020779,3.9720238594876234,-144.04190800867,4.498134288735261,-144.0391071396,0.9621642561983471,0.9743995351239669,0.906205235056648,0.9228089594999349,0.8290654797377831,0.8469904648390941,0.7334490309355199,0.7497845229221021,1
229,17_1_opt.xyz,17_opt.xyz,1_opt.xyz,0.2394572866709378,1.6512678970397832,1.6510305465520192,-194.42894177735,1.6517792969762723,-194.42876286584,1.6510444949732823,-194.42891548613,4.949202860424943,-194.39679343721,0.9994834710743802,0.0,0.9997883839041541,0.0,0.9998789481525626,0.0,0.9960282333209094,0.0,0
230,17_22_opt.xyz,17_opt.xyz,22_opt.xyz,1.9309637237490815,5.1434844291850315,1.707280847616101,-215.94551127067,1.7124910140336729,-215.94137323606,5.172716871913884,-215.97911045139,4.904489795491117,-215.97576203401,0.9994834710743802,0.9208096590909091,0.9997883839041541,0.8531872639666623,0.9998789481525626,0.7201560637663885,0.9960282333209094,0.568358647036899,1
231,17_23_opt.xyz,17_opt.xyz,23_opt.xyz,1.3868418065516417,5.383233003077226,1.7069127014843253,-225.44920156247,1.7181137769703412,-225.44405442312,5.277034569960768,-225.48391228954,5.460237090247757,-225.48442455449,0.9994834710743802,0.9473463326446281,0.9997883839041541,0.9021356947519208,0.9998789481525626,0.7865576579261025,0.9960282333209094,0.6528780749161387,1
232,17_25_opt.xyz,17_opt.xyz,25_opt.xyz,1.4564069834701454,5.242286965051387,1.9189466367344548,-203.84608825328,1.917177856278074,-203.84612805342,5.199668387305592,-203.90438128823,5.331561470162414,-203.90320293749,0.9994834710743802,0.9236505681818182,0.9997883839041541,0.8233331162911838,0.9998789481525626,0.652096990464839,0.9960282333209094,0.4512497670518077,1
233,17_26_opt.xyz,17_opt.xyz,26_opt.xyz,1.6154184084374705,5.768219225728922,5.859438917906648,-213.40116251665,5.863687109983654,-213.39761049504,5.432422453502512,-213.39926452128,6.114609051569671,-213.39091193866,0.9994834710743802,0.9578060433884298,0.9997883839041541,0.9019891913009507,0.9998789481525626,0.7822184147794994,0.9960282333209094,0.6264326313827805,1
234,17_27_opt.xyz,17_opt.xyz,27_opt.xyz,2.932335887684871,6.978558028804292,6.989756088965823,-222.90308279253,6.530572439996899,-222.89693613179,5.886648230536687,-222.88409325782,6.460722675361676,-222.8939922444,0.9994834710743802,0.9805010330578512,0.9997883839041541,0.9515887485349654,0.9998789481525626,0.884423420738975,0.9960282333209094,0.7786235091315692,1
